IP;BAN_DATE;UNBAN_DATE;REASON
184.168.193.179;1482287822;1484879823;"Паразитный трафик на сайт osachuk.com / Parasite traffic on site osachuk.com"
184.168.193.180;1480729804;1483321805;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.193.181;1481795522;1484387522;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
184.168.193.183;1480959302;1483551302;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
184.168.193.184;1481313482;1483905486;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.193.185;1482113643;1484705646;"Паразитный трафик на сайт yardim.com.ua / Parasite traffic on site yardim.com.ua"
184.168.193.186;1482436143;1482522544;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
184.168.193.187;1480638782;1483230783;"Паразитный трафик на сайт samstroy.net / Parasite traffic on site samstroy.net"
184.168.193.188;1481293922;1483885923;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.193.190;1481617142;1484209143;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.193.191;1481053862;1483645862;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
184.168.193.192;1481423468;1484015469;"Паразитный трафик на сайт lasertag.laserfront.dp.ua / Parasite traffic on site lasertag.laserfront.dp.ua"
184.168.193.193;1480525562;1483117564;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.193.195;1481041683;1483633684;"Паразитный трафик на сайт cityboard.pp.ua / Parasite traffic on site cityboard.pp.ua"
184.168.193.196;1480968362;1483560363;"Паразитный трафик на сайт bisheffect.com / Parasite traffic on site bisheffect.com"
184.168.193.198;1481422082;1484014083;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.193.199;1482417424;1485009425;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
184.168.193.200;1481831162;1484423164;"Паразитный трафик на сайт lasertag.laserfront.dp.ua / Parasite traffic on site lasertag.laserfront.dp.ua"
184.168.193.201;1480211822;1482803823;"Паразитный трафик на сайт ovsianikoff.com / Parasite traffic on site ovsianikoff.com"
184.168.193.202;1480428483;1483020484;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
184.168.193.203;1480961582;1483553582;"Паразитный трафик на сайт bisheffect.com / Parasite traffic on site bisheffect.com"
184.168.193.204;1481935082;1484527083;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
184.168.193.205;1481265782;1483857783;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
184.168.193.206;1482417364;1482503765;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
184.168.193.207;1480080424;1482672426;"Паразитный трафик на сайт mahaon.psilogi.ru / Parasite traffic on site mahaon.psilogi.ru"
184.168.193.208;1480981444;1483573444;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
184.168.193.209;1481152922;1483744922;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
184.168.193.211;1481046302;1483638303;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
184.168.193.212;1482221283;1484813284;"Паразитный трафик на сайт afisha.almisto.com.ua / Parasite traffic on site afisha.almisto.com.ua"
184.168.193.213;1481010842;1483602844;"Паразитный трафик на сайт midia-grand.com.ua / Parasite traffic on site midia-grand.com.ua"
184.168.193.217;1482417424;1482503825;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
184.168.200.3;1482436143;1482522544;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
184.168.200.6;1481576343;1484168344;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.10;1480689722;1483281723;"Паразитный трафик на сайт helen-harper.com.ua / Parasite traffic on site helen-harper.com.ua"
184.168.200.12;1481997902;1484589903;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.200.16;1481580962;1484172963;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.200.18;1481293922;1483885923;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.200.20;1480057622;1482649623;"Паразитный трафик на сайт technofilter.com.ua / Parasite traffic on site technofilter.com.ua"
184.168.200.24;1481710864;1484302865;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.26;1481483529;1484075530;"Паразитный трафик на сайт seyardent.com / Parasite traffic on site seyardent.com"
184.168.200.30;1479919563;1482511564;"Паразитный трафик на сайт poltovar.com.ua / Parasite traffic on site poltovar.com.ua"
184.168.200.32;1481042824;1483634824;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.35;1482220262;1484812264;"Паразитный трафик на сайт mashabear.com.ua / Parasite traffic on site mashabear.com.ua"
184.168.200.36;1481854263;1484446264;"Паразитный трафик на сайт tva.org.ua / Parasite traffic on site tva.org.ua"
184.168.200.40;1481918761;1482523562;"Паразитный трафик на сайт bumble-bee.com.ua / Parasite traffic on site bumble-bee.com.ua"
184.168.200.43;1482390602;1482477003;"Паразитный трафик на сайт artemgaz.dn.ua / Parasite traffic on site artemgaz.dn.ua"
184.168.200.44;1481143562;1483735563;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
184.168.200.45;1480885323;1483477324;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.47;1482417362;1482503763;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
184.168.200.48;1481795522;1484387522;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
184.168.200.51;1481311382;1483903384;"Паразитный трафик на сайт artemgaz.dn.ua / Parasite traffic on site artemgaz.dn.ua"
184.168.200.52;1482349322;1484941324;"Паразитный трафик на сайт emania.sonmax.com.ua / Parasite traffic on site emania.sonmax.com.ua"
184.168.200.54;1481389263;1483981264;"Паразитный трафик на сайт cityboard.pp.ua / Parasite traffic on site cityboard.pp.ua"
184.168.200.55;1480405262;1482997262;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
184.168.200.56;1480873262;1483465263;"Паразитный трафик на сайт samstroy.net / Parasite traffic on site samstroy.net"
184.168.200.58;1481442361;1484034363;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.200.61;1480400703;1482992704;"Паразитный трафик на сайт cityboard.pp.ua / Parasite traffic on site cityboard.pp.ua"
184.168.200.65;1480100763;1482692764;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
184.168.200.67;1482370142;1484962143;"Паразитный трафик на сайт artemgaz.dn.ua / Parasite traffic on site artemgaz.dn.ua"
184.168.200.68;1481022964;1483614965;"Паразитный трафик на сайт cityboard.pp.ua / Parasite traffic on site cityboard.pp.ua"
184.168.200.71;1482436143;1482522544;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
184.168.200.74;1481553423;1484145424;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.78;1482417362;1482503763;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
184.168.200.80;1482425702;1482512104;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
184.168.200.83;1481299562;1483891563;"Паразитный трафик на сайт kladkagazbeton.biz.ua / Parasite traffic on site kladkagazbeton.biz.ua"
184.168.200.84;1482436143;1482522544;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
184.168.200.87;1480564862;1483156862;"Паразитный трафик на сайт ovsianikoff.com / Parasite traffic on site ovsianikoff.com"
184.168.200.91;1480812003;1483404010;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.94;1481465463;1484057464;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.95;1480091522;1482683522;"Паразитный трафик на сайт ovsianikoff.com / Parasite traffic on site ovsianikoff.com"
184.168.200.97;1481311803;1483903804;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.98;1481311803;1483903804;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.101;1481395682;1483987683;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.200.102;1480897982;1483489982;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
184.168.200.104;1482130682;1484722683;"Паразитный трафик на сайт applexata.com.ua / Parasite traffic on site applexata.com.ua"
184.168.200.105;1482315002;1482919804;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
184.168.200.116;1479919742;1482511743;"Паразитный трафик на сайт bisheffect.com / Parasite traffic on site bisheffect.com"
184.168.200.119;1482349322;1484941324;"Паразитный трафик на сайт emania.sonmax.com.ua / Parasite traffic on site emania.sonmax.com.ua"
184.168.200.121;1480999562;1483591563;"Паразитный трафик на сайт ovsianikoff.com / Parasite traffic on site ovsianikoff.com"
184.168.200.126;1480729804;1483321805;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.129;1480011962;1482603963;"Паразитный трафик на сайт azot-prom.com.ua / Parasite traffic on site azot-prom.com.ua"
184.168.200.131;1481184662;1483776663;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
184.168.200.134;1480900622;1483492623;"Паразитный трафик на сайт cityboard.pp.ua / Parasite traffic on site cityboard.pp.ua"
184.168.200.139;1482425702;1482512104;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
184.168.200.141;1480170121;1482762123;"Паразитный трафик на сайт primera.com.ua / Parasite traffic on site primera.com.ua"
184.168.200.148;1480985462;1483577464;"Паразитный трафик на сайт midia-grand.com.ua / Parasite traffic on site midia-grand.com.ua"
184.168.200.150;1482327362;1484919364;"Паразитный трафик на сайт emania.sonmax.com.ua / Parasite traffic on site emania.sonmax.com.ua"
184.168.200.151;1482408543;1482494944;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
184.168.200.154;1481143562;1483735564;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
184.168.200.155;1482417364;1482503765;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
184.168.200.159;1481180943;1483772944;"Паразитный трафик на сайт seyardent.com / Parasite traffic on site seyardent.com"
184.168.200.160;1480314782;1482906783;"Паразитный трафик на сайт azot-prom.com.ua / Parasite traffic on site azot-prom.com.ua"
184.168.200.161;1481422082;1484014083;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.200.162;1479943683;1482535684;"Паразитный трафик на сайт ovsianikoff.com / Parasite traffic on site ovsianikoff.com"
184.168.200.163;1481576343;1484168344;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.165;1480080424;1482672426;"Паразитный трафик на сайт mahaon.psilogi.ru / Parasite traffic on site mahaon.psilogi.ru"
184.168.200.168;1481932442;1484524443;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
184.168.200.172;1480825022;1483417029;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
184.168.200.184;1480998542;1483590543;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
184.168.200.186;1481377864;1483969865;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
184.168.200.190;1481311803;1483903804;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.200.196;1482436143;1482522544;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
184.168.200.199;1481918761;1484510762;"Паразитный трафик на сайт bumble-bee.com.ua / Parasite traffic on site bumble-bee.com.ua"
184.168.200.206;1481637064;1484229065;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
184.168.200.209;1482220263;1482825065;"Паразитный трафик на сайт seyardent.com / Parasite traffic on site seyardent.com"
184.168.200.212;1481029802;1483621803;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
184.168.200.214;1481937362;1484529363;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
184.168.200.215;1480296722;1482888722;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
184.168.200.218;1480575002;1483167004;"Паразитный трафик на сайт istore.od.ua / Parasite traffic on site istore.od.ua"
184.168.200.220;1482425702;1485017704;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
184.168.200.223;1480872963;1483464964;"Паразитный трафик на сайт xn--80ahb2bpj1a.com / Parasite traffic on site xn--80ahb2bpj1a.com"
184.168.200.224;1481183583;1483775584;"Паразитный трафик на сайт yardim.com.ua / Parasite traffic on site yardim.com.ua"
184.168.200.230;1480924081;1483516083;"Паразитный трафик на сайт cityboard.pp.ua / Parasite traffic on site cityboard.pp.ua"
184.168.200.233;1481959203;1484551204;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
184.168.200.234;1481389263;1483981264;"Паразитный трафик на сайт cityboard.pp.ua / Parasite traffic on site cityboard.pp.ua"
184.168.200.235;1480862478;1483454481;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
184.168.200.236;1482086882;1484678882;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
184.168.200.239;1482371583;1484963583;"Брутфорс атака на сайт ap-impulse.ru/Brute force attack on site ap-impulse.ru"
184.168.200.240;1481247303;1483839303;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
184.168.200.244;1480207142;1482799143;"Паразитный трафик на сайт applexata.com.ua / Parasite traffic on site applexata.com.ua"
184.168.200.248;1481038681;1483630683;"Паразитный трафик на сайт kladkagazbeton.biz.ua / Parasite traffic on site kladkagazbeton.biz.ua"
184.168.224.116;1481556242;1484148243;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
184.168.224.129;1480181343;1482773344;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.224.130;1480288322;1482880323;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
184.168.224.174;1480255503;1482847504;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
184.168.224.175;1481161203;1483753205;"Паразитный трафик на сайт mkraina.com.ua / Parasite traffic on site mkraina.com.ua"
184.168.224.181;1481804162;1484396163;"Паразитный трафик на сайт applexata.com.ua / Parasite traffic on site applexata.com.ua"
184.171.245.82;1482390542;1482476942;"Брутфорс атака на сайт fellini-food.com/Brute force attack on site fellini-food.com"
184.173.255.218;1482423722;1482510122;"Брутфорс атака на сайт mivo-ua.com/Brute force attack on site mivo-ua.com"
184.182.240.107;1482449103;1482535504;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
184.182.240.115;1482444062;1482530463;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
184.185.2.7;1482431882;1482518283;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
184.185.2.14;1480190864;1482782878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
184.185.2.47;1481621942;1484213942;"Паразитный трафик на сайт heohrain.ortep.net / Parasite traffic on site heohrain.ortep.net"
184.185.2.77;1482443762;1482530163;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
184.185.2.101;1482442142;1482528543;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.2.4.15;1481221022;1483813022;"Брутфорс атака на сайт figli.pp.ua/Brute force attack on site figli.pp.ua"
185.2.4.26;1481221022;1483813022;"Брутфорс атака на сайт figli.pp.ua/Brute force attack on site figli.pp.ua"
185.3.32.86;1482416582;1482502982;"Паразитный трафик на сайт heohrain.ortep.net / Parasite traffic on site heohrain.ortep.net"
185.3.32.103;1482424265;1482510666;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
185.3.68.91;1481708702;1484300702;"Брутфорс атака на сайт newsday.today/Brute force attack on site newsday.today"
185.4.30.58;1482369723;1482974523;"Брутфорс атака на сайт ponizovka.house/Brute force attack on site ponizovka.house"
185.4.30.155;1482413222;1482499622;"Брутфорс атака на сайт inventproject.info/Brute force attack on site inventproject.info"
185.4.72.217;1480413004;1483005004;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
185.4.248.201;1482438181;1483042982;"Брутфорс атака на сайт humanrightsinukraine.org.ua/Brute force attack on site humanrightsinukraine.org.ua"
185.5.96.166;1480120862;1482712863;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
185.5.98.20;1480441203;1483033204;"Паразитный трафик на сайт kladkagazbeton.biz.ua / Parasite traffic on site kladkagazbeton.biz.ua"
185.5.98.31;1482417364;1482503765;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
185.5.98.176;1482221283;1482826084;"Паразитный трафик на сайт afisha.almisto.com.ua / Parasite traffic on site afisha.almisto.com.ua"
185.5.226.66;1480605843;1483197844;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
185.5.240.218;1482370142;1484962143;"Паразитный трафик на сайт artemgaz.dn.ua / Parasite traffic on site artemgaz.dn.ua"
185.6.41.80;1482428883;1482515283;"Брутфорс атака на сайт fromustoyou.ru/Brute force attack on site fromustoyou.ru"
185.7.215.84;1482260164;1482864964;"Брутфорс атака на сайт creditkom.ru/Brute force attack on site creditkom.ru"
185.9.19.122;1482442742;1482529142;"Брутфорс атака на сайт kredit-dengi.ru/Brute force attack on site kredit-dengi.ru"
185.10.23.219;1482445743;1482532144;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
185.11.30.30;1481914983;1484506983;"Брутфорс атака на сайт guanpro.com/Brute force attack on site guanpro.com"
185.11.64.238;1482434702;1482521103;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
185.11.180.67;1482448564;1482534965;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
185.11.240.169;1482409383;1485001383;"Брутфорс атака на сайт rockphalt.com.ua/Brute force attack on site rockphalt.com.ua"
185.11.240.175;1480999382;1483591382;"Брутфорс атака на сайт framline.com.ua/Brute force attack on site framline.com.ua"
185.11.240.190;1480830783;1483422783;"Брутфорс атака на сайт burega.com.ua/Brute force attack on site burega.com.ua"
185.12.110.115;1481962382;1484554384;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
185.13.112.82;1482438782;1482525183;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
185.13.224.103;1482413222;1483018022;"Брутфорс атака на сайт inventproject.info/Brute force attack on site inventproject.info"
185.14.28.156;1482417362;1485009363;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
185.14.101.251;1482424322;1482510723;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.14.103.69;1482428883;1482515283;"Брутфорс атака на сайт fromustoyou.ru/Brute force attack on site fromustoyou.ru"
185.14.103.172;1482420184;1482506584;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.14.195.130;1480312443;1482904443;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.133;1481462042;1484054042;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.134;1481958423;1484550423;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.137;1480045083;1482637083;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.145;1480869603;1483461603;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.147;1480202043;1482794043;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.152;1480220944;1482812944;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.155;1480151703;1482743703;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.162;1481066283;1483658283;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.164;1481137023;1483729023;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.167;1480472163;1483064163;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.171;1480379043;1482971043;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.176;1480318922;1482910922;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.181;1481207283;1483799283;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.183;1481117104;1483709104;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.189;1480297743;1482889743;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.190;1480089364;1482681364;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.196;1480207262;1482799262;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.200;1480413663;1483005663;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.210;1480834743;1483426743;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.211;1480507683;1483099683;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.212;1479926883;1482518883;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.214;1480658823;1483250823;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.219;1480450022;1483042022;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.222;1480535523;1483127523;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.223;1480714623;1483306623;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.224;1480413663;1483005663;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.225;1480953363;1483545363;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.230;1479975184;1482567184;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.14.195.243;1480812031;1483404031;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
185.16.200.176;1482448564;1482534965;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
185.17.181.29;1482431885;1482518286;"Брутфорс атака на сайт 22-22.org/Brute force attack on site 22-22.org"
185.18.29.3;1481812742;1484404743;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
185.18.63.88;1482449522;1482535923;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.18.226.20;1482395103;1482481503;"Брутфорс атака на сайт nikonko.clinic/Brute force attack on site nikonko.clinic"
185.19.22.5;1482264362;1484856362;"Брутфорс атака на сайт samadi-production.com/Brute force attack on site samadi-production.com"
185.19.93.82;1480316822;1482908822;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
185.20.137.186;1482451682;1482538082;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
185.20.227.58;1480664942;1483256943;"Паразитный трафик на сайт lasertag.laserfront.dp.ua / Parasite traffic on site lasertag.laserfront.dp.ua"
185.21.133.159;1482408543;1482494944;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
185.22.17.226;1482431882;1482518283;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
185.22.65.32;1482444484;1482530884;"Брутфорс атака на сайт calutte.com.ua/Brute force attack on site calutte.com.ua"
185.22.92.186;1481158324;1483750324;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
185.22.125.41;1482425042;1482511443;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
185.22.184.206;1482370142;1484962143;"Паразитный трафик на сайт artemgaz.dn.ua / Parasite traffic on site artemgaz.dn.ua"
185.23.48.105;1482445623;1482532024;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
185.23.49.83;1482431286;1482517686;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
185.24.98.163;1482390542;1482476942;"Брутфорс атака на сайт fellini-food.com/Brute force attack on site fellini-food.com"
185.25.19.134;1481644082;1484236082;"Брутфорс атака на сайт cryptoinvestor.info/Brute force attack on site cryptoinvestor.info"
185.25.150.100;1480984981;1483576982;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
185.25.150.103;1482417424;1483022224;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
185.25.150.191;1481918761;1484510762;"Паразитный трафик на сайт bumble-bee.com.ua / Parasite traffic on site bumble-bee.com.ua"
185.25.151.209;1482130682;1484722683;"Паразитный трафик на сайт applexata.com.ua / Parasite traffic on site applexata.com.ua"
185.26.97.117;1481319242;1483911243;"Паразитный трафик на сайт primera.com.ua / Parasite traffic on site primera.com.ua"
185.26.114.222;1481914562;1482519362;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
185.26.122.24;1482349322;1484941324;"Паразитный трафик на сайт emania.sonmax.com.ua / Parasite traffic on site emania.sonmax.com.ua"
185.26.122.41;1480847943;1483439943;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
185.26.122.51;1481188443;1483780444;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
185.26.122.52;1480615442;1483207444;"Паразитный трафик на сайт bikeremont.dn.ua / Parasite traffic on site bikeremont.dn.ua"
185.26.122.54;1482219482;1482824282;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
185.26.122.56;1482370142;1484962143;"Паразитный трафик на сайт artemgaz.dn.ua / Parasite traffic on site artemgaz.dn.ua"
185.26.122.60;1481161203;1483753204;"Паразитный трафик на сайт mkraina.com.ua / Parasite traffic on site mkraina.com.ua"
185.26.122.62;1482417362;1482503763;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
185.26.122.64;1481580962;1484172963;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
